tarih,saat,haftanin_gunu,tatil,sicaklik_C,yuk_MW
2025-01-23 21:00,21,3,0,2.0,622.0
2025-01-23 22:00,22,3,0,1.1,570.9
2025-01-23 23:00,23,3,0,-0.4,530.2
2025-01-24 00:00,0,4,0,-2.3,528.3
2025-01-24 01:00,1,4,0,-3.4,527.0
2025-01-24 02:00,2,4,0,-4.1,563.3
2025-01-24 03:00,3,4,0,-3.9,638.3
2025-01-24 04:00,4,4,0,-3.0,678.8
2025-01-24 05:00,5,4,0,-1.9,753.2
2025-01-24 06:00,6,4,0,-0.8,763.3
2025-01-24 07:00,7,4,0,-0.2,790.3
2025-01-24 08:00,8,4,0,0.8,803.2
2025-01-24 09:00,9,4,0,1.8,803.8
2025-01-24 10:00,10,4,0,3.7,801.9
2025-01-24 11:00,11,4,0,4.2,836.1
2025-01-24 12:00,12,4,0,4.7,870.3
2025-01-24 13:00,13,4,0,6.2,913.9
2025-01-24 14:00,14,4,0,6.9,946.2
2025-01-24 15:00,15,4,0,6.7,987.9
2025-01-24 16:00,16,4,0,6.6,987.2
2025-01-24 17:00,17,4,0,6.2,958.6
2025-01-24 18:00,18,4,0,5.7,901.1
2025-01-24 19:00,19,4,0,5.3,819.4
2025-01-24 20:00,20,4,0,4.5,730.1
2025-01-24 21:00,21,4,0,3.2,640.1
2025-01-24 22:00,22,4,0,1.8,558.6
2025-01-24 23:00,23,4,0,-0.2,548.3
2025-01-25 00:00,0,5,0,-1.3,488.2
2025-01-25 01:00,1,5,0,-1.3,495.1
2025-01-25 02:00,2,5,0,-1.6,528.0
2025-01-25 03:00,3,5,0,-2.1,589.6
2025-01-25 04:00,4,5,0,-2.2,640.5
2025-01-25 05:00,5,5,0,-2.3,700.5
2025-01-25 06:00,6,5,0,-1.5,723.2
2025-01-25 07:00,7,5,0,0.5,727.7
2025-01-25 08:00,8,5,0,2.5,739.7
2025-01-25 09:00,9,5,0,4.2,743.4
2025-01-25 10:00,10,5,0,5.6,739.4
2025-01-25 11:00,11,5,0,6.4,770.2
2025-01-25 12:00,12,5,0,6.4,791.6
2025-01-25 13:00,13,5,0,6.9,830.2
2025-01-25 14:00,14,5,0,7.0,860.3
2025-01-25 15:00,15,5,0,7.6,873.1
2025-01-25 16:00,16,5,0,7.5,890.0
2025-01-25 17:00,17,5,0,6.6,870.6
2025-01-25 18:00,18,5,0,6.2,820.3
2025-01-25 19:00,19,5,0,7.1,728.6
2025-01-25 20:00,20,5,0,5.5,663.5
2025-01-25 21:00,21,5,0,5.0,589.6
2025-01-25 22:00,22,5,0,4.2,523.7
2025-01-25 23:00,23,5,0,3.1,470.6
2025-01-26 00:00,0,6,0,1.7,436.3
2025-01-26 01:00,1,6,0,1.0,445.3
2025-01-26 02:00,2,6,0,0.6,490.8
2025-01-26 03:00,3,6,0,0.9,521.9
2025-01-26 04:00,4,6,0,1.3,578.6
2025-01-26 05:00,5,6,0,1.8,616.6
2025-01-26 06:00,6,6,0,1.9,656.3
2025-01-26 07:00,7,6,0,2.8,666.7
2025-01-26 08:00,8,6,0,3.4,674.6
2025-01-26 09:00,9,6,0,3.7,693.8
2025-01-26 10:00,10,6,0,5.2,703.6
2025-01-26 11:00,11,6,0,5.7,724.7
2025-01-26 12:00,12,6,0,5.7,751.8
2025-01-26 13:00,13,6,0,6.4,797.2
2025-01-26 14:00,14,6,0,5.6,819.2
2025-01-26 15:00,15,6,0,5.6,840.6
2025-01-26 16:00,16,6,0,5.8,842.0
2025-01-26 17:00,17,6,0,5.1,808.4
2025-01-26 18:00,18,6,0,4.6,776.3
2025-01-26 19:00,19,6,0,5.0,691.2
2025-01-26 20:00,20,6,0,4.9,600.8
2025-01-26 21:00,21,6,0,4.3,538.1
2025-01-26 22:00,22,6,0,3.6,469.3
2025-01-26 23:00,23,6,0,2.2,424.1
2025-01-27 00:00,0,0,0,1.2,472.0
2025-01-27 01:00,1,0,0,0.3,498.0
2025-01-27 02:00,2,0,0,-0.1,549.0
2025-01-27 03:00,3,0,0,-0.3,609.9
2025-01-27 04:00,4,0,0,-0.7,673.5
2025-01-27 05:00,5,0,0,0.6,720.9
2025-01-27 06:00,6,0,0,0.5,773.1
2025-01-27 07:00,7,0,0,1.5,776.0
2025-01-27 08:00,8,0,0,3.0,787.0
2025-01-27 09:00,9,0,0,3.9,791.7
2025-01-27 10:00,10,0,0,4.5,808.6
2025-01-27 11:00,11,0,0,5.4,844.8
2025-01-27 12:00,12,0,0,7.3,854.6
2025-01-27 13:00,13,0,0,8.2,895.5
2025-01-27 14:00,14,0,0,8.4,934.4
2025-01-27 15:00,15,0,0,8.7,958.9
2025-01-27 16:00,16,0,0,8.4,950.5
2025-01-27 17:00,17,0,0,6.7,942.7
2025-01-27 18:00,18,0,0,6.2,885.8
2025-01-27 19:00,19,0,0,5.9,818.5
2025-01-27 20:00,20,0,0,5.6,727.5
2025-01-27 21:00,21,0,0,4.4,623.5
2025-01-27 22:00,22,0,0,2.4,571.2
2025-01-27 23:00,23,0,0,2.1,524.1
2025-01-28 00:00,0,1,0,1.1,505.4
2025-01-28 01:00,1,1,0,0.8,531.3
2025-01-28 02:00,2,1,0,1.0,564.6
2025-01-28 03:00,3,1,0,1.0,621.0
2025-01-28 04:00,4,1,0,0.9,677.1
2025-01-28 05:00,5,1,0,0.9,742.5
2025-01-28 06:00,6,1,0,1.1,761.0
2025-01-28 07:00,7,1,0,1.9,781.5
2025-01-28 08:00,8,1,0,2.5,812.6
2025-01-28 09:00,9,1,0,3.7,824.8
2025-01-28 10:00,10,1,0,3.5,844.1
2025-01-28 11:00,11,1,0,3.8,885.1
2025-01-28 12:00,12,1,0,4.6,926.6
2025-01-28 13:00,13,1,0,4.7,954.3
2025-01-28 14:00,14,1,0,4.8,980.4
2025-01-28 15:00,15,1,0,4.3,1013.8
2025-01-28 16:00,16,1,0,4.5,1005.6
2025-01-28 17:00,17,1,0,5.1,945.4
2025-01-28 18:00,18,1,0,3.9,897.9
2025-01-28 19:00,19,1,0,3.7,828.4
2025-01-28 20:00,20,1,0,1.9,734.9
2025-01-28 21:00,21,1,0,0.9,663.7
2025-01-28 22:00,22,1,0,-1.3,595.9
2025-01-28 23:00,23,1,0,-2.0,551.9
2025-01-29 00:00,0,2,0,-2.7,528.8
2025-01-29 01:00,1,2,0,-3.3,558.1
2025-01-29 02:00,2,2,0,-2.9,602.3
2025-01-29 03:00,3,2,0,-2.7,651.9
2025-01-29 04:00,4,2,0,-2.6,716.5
2025-01-29 05:00,5,2,0,-2.7,775.8
2025-01-29 06:00,6,2,0,-2.1,826.5
2025-01-29 07:00,7,2,0,-1.6,860.4
2025-01-29 08:00,8,2,0,-0.9,845.1
2025-01-29 09:00,9,2,0,1.0,855.8
2025-01-29 10:00,10,2,0,2.6,852.2
2025-01-29 11:00,11,2,0,3.7,892.1
2025-01-29 12:00,12,2,0,4.8,923.9
2025-01-29 13:00,13,2,0,4.6,952.6
2025-01-29 14:00,14,2,0,5.0,1001.8
2025-01-29 15:00,15,2,0,4.1,1023.1
2025-01-29 16:00,16,2,0,3.6,1012.5
2025-01-29 17:00,17,2,0,3.4,991.2
2025-01-29 18:00,18,2,0,3.0,926.9
2025-01-29 19:00,19,2,0,2.6,832.8
2025-01-29 20:00,20,2,0,1.8,735.6
2025-01-29 21:00,21,2,0,0.7,646.3
2025-01-29 22:00,22,2,0,-0.3,562.4
2025-01-29 23:00,23,2,0,-0.5,530.5
2025-01-30 00:00,0,3,0,-0.5,542.1
2025-01-30 01:00,1,3,0,-2.1,546.5
2025-01-30 02:00,2,3,0,-2.4,597.9
2025-01-30 03:00,3,3,0,-1.8,638.5
2025-01-30 04:00,4,3,0,-1.9,689.7
2025-01-30 05:00,5,3,0,-1.4,761.2
2025-01-30 06:00,6,3,0,-1.2,802.5
2025-01-30 07:00,7,3,0,-1.2,839.4
2025-01-30 08:00,8,3,0,-0.2,831.2
2025-01-30 09:00,9,3,0,0.6,846.0
2025-01-30 10:00,10,3,0,1.5,855.3
2025-01-30 11:00,11,3,0,1.6,894.2
2025-01-30 12:00,12,3,0,1.7,941.0
2025-01-30 13:00,13,3,0,2.3,970.1
2025-01-30 14:00,14,3,0,2.4,1003.4
2025-01-30 15:00,15,3,0,2.9,1004.7
2025-01-30 16:00,16,3,0,2.1,1032.0
2025-01-30 17:00,17,3,0,2.2,997.8
2025-01-30 18:00,18,3,0,1.9,925.7
2025-01-30 19:00,19,3,0,1.1,844.4
2025-01-30 20:00,20,3,0,0.5,735.2
2025-01-30 21:00,21,3,0,-0.6,657.6
2025-01-30 22:00,22,3,0,-1.8,590.0
2025-01-30 23:00,23,3,0,-2.8,545.1
2025-01-31 00:00,0,4,0,-4.4,541.3
2025-01-31 01:00,1,4,0,-5.1,552.0
2025-01-31 02:00,2,4,0,-5.0,610.1
2025-01-31 03:00,3,4,0,-6.1,674.2
2025-01-31 04:00,4,4,0,-5.6,731.1
2025-01-31 05:00,5,4,0,-5.5,795.8
2025-01-31 06:00,6,4,0,-5.1,834.6
2025-01-31 07:00,7,4,0,-4.2,839.5
2025-01-31 08:00,8,4,0,-3.1,850.3
2025-01-31 09:00,9,4,0,-1.3,841.4
2025-01-31 10:00,10,4,0,-0.3,861.2
2025-01-31 11:00,11,4,0,1.6,881.2
2025-01-31 12:00,12,4,0,2.4,905.3
2025-01-31 13:00,13,4,0,3.3,946.6
2025-01-31 14:00,14,4,0,4.1,975.1
2025-01-31 15:00,15,4,0,3.7,1013.2
2025-01-31 16:00,16,4,0,2.9,1028.6
2025-01-31 17:00,17,4,0,2.5,977.2
2025-01-31 18:00,18,4,0,2.3,935.3
2025-01-31 19:00,19,4,0,1.9,844.2
2025-01-31 20:00,20,4,0,0.7,766.8
2025-01-31 21:00,21,4,0,0.7,660.6
2025-01-31 22:00,22,4,0,-0.5,582.0
2025-01-31 23:00,23,4,0,-1.9,540.0
2025-02-01 00:00,0,5,0,-2.0,484.5
2025-02-01 01:00,1,5,0,-2.0,503.0
2025-02-01 02:00,2,5,0,-3.0,536.0
2025-02-01 03:00,3,5,0,-2.7,588.3
2025-02-01 04:00,4,5,0,-3.3,655.2
2025-02-01 05:00,5,5,0,-2.9,719.2
2025-02-01 06:00,6,5,0,-0.9,727.9
2025-02-01 07:00,7,5,0,0.6,735.0
2025-02-01 08:00,8,5,0,2.0,734.1
2025-02-01 09:00,9,5,0,3.3,743.3
2025-02-01 10:00,10,5,0,3.8,760.6
2025-02-01 11:00,11,5,0,4.9,777.4
2025-02-01 12:00,12,5,0,6.0,811.6
2025-02-01 13:00,13,5,0,5.9,859.1
2025-02-01 14:00,14,5,0,6.4,892.2
2025-02-01 15:00,15,5,0,6.9,899.4
2025-02-01 16:00,16,5,0,6.8,918.6
2025-02-01 17:00,17,5,0,6.6,894.7
2025-02-01 18:00,18,5,0,5.8,872.9
2025-02-01 19:00,19,5,0,4.3,784.6
2025-02-01 20:00,20,5,0,3.3,685.5
2025-02-01 21:00,21,5,0,1.1,604.2
2025-02-01 22:00,22,5,0,-0.3,536.9
2025-02-01 23:00,23,5,0,-0.6,472.7
2025-02-02 00:00,0,6,0,-0.3,436.7
2025-02-02 01:00,1,6,0,-0.7,440.8
2025-02-02 02:00,2,6,0,-2.5,499.6
2025-02-02 03:00,3,6,0,-1.9,538.7
2025-02-02 04:00,4,6,0,-1.4,607.1
2025-02-02 05:00,5,6,0,-1.1,645.7
2025-02-02 06:00,6,6,0,-0.0,664.6
2025-02-02 07:00,7,6,0,1.1,688.6
2025-02-02 08:00,8,6,0,1.3,714.7
2025-02-02 09:00,9,6,0,1.6,713.6
2025-02-02 10:00,10,6,0,3.3,709.8
2025-02-02 11:00,11,6,0,2.9,738.0
2025-02-02 12:00,12,6,0,4.1,757.4
2025-02-02 13:00,13,6,0,5.0,788.1
2025-02-02 14:00,14,6,0,6.0,817.4
2025-02-02 15:00,15,6,0,7.2,827.2
2025-02-02 16:00,16,6,0,7.8,838.1
2025-02-02 17:00,17,6,0,8.3,811.9
2025-02-02 18:00,18,6,0,8.1,753.0
2025-02-02 19:00,19,6,0,7.5,694.0
2025-02-02 20:00,20,6,0,7.1,615.9
2025-02-02 21:00,21,6,0,5.9,545.8
2025-02-02 22:00,22,6,0,4.2,487.6
2025-02-02 23:00,23,6,0,3.2,462.7
2025-02-03 00:00,0,0,0,1.3,517.6
2025-02-03 01:00,1,0,0,0.3,536.9
2025-02-03 02:00,2,0,0,1.1,576.3
2025-02-03 03:00,3,0,0,1.3,629.5
2025-02-03 04:00,4,0,0,1.2,686.0
2025-02-03 05:00,5,0,0,1.2,737.3
2025-02-03 06:00,6,0,0,0.7,783.6
2025-02-03 07:00,7,0,0,1.2,785.6
2025-02-03 08:00,8,0,0,1.7,782.3
2025-02-03 09:00,9,0,0,2.7,794.6
2025-02-03 10:00,10,0,0,3.8,825.4
2025-02-03 11:00,11,0,0,4.7,831.2
2025-02-03 12:00,12,0,0,4.4,890.8
2025-02-03 13:00,13,0,0,5.9,928.1
2025-02-03 14:00,14,0,0,6.6,980.7
2025-02-03 15:00,15,0,0,6.7,1003.5
2025-02-03 16:00,16,0,0,6.4,990.2
2025-02-03 17:00,17,0,0,6.2,984.3
2025-02-03 18:00,18,0,0,6.3,908.6
2025-02-03 19:00,19,0,0,5.8,831.4
2025-02-03 20:00,20,0,0,4.1,735.7
2025-02-03 21:00,21,0,0,2.3,639.7
2025-02-03 22:00,22,0,0,-0.2,572.7
2025-02-03 23:00,23,0,0,-1.0,529.7
2025-02-04 00:00,0,1,0,-1.4,511.9
2025-02-04 01:00,1,1,0,-1.2,524.5
2025-02-04 02:00,2,1,0,-1.6,565.5
2025-02-04 03:00,3,1,0,-1.2,614.1
2025-02-04 04:00,4,1,0,-1.7,691.8
2025-02-04 05:00,5,1,0,-1.0,750.8
2025-02-04 06:00,6,1,0,-0.5,789.9
2025-02-04 07:00,7,1,0,-0.1,797.9
2025-02-04 08:00,8,1,0,-0.1,825.8
2025-02-04 09:00,9,1,0,1.6,826.5
2025-02-04 10:00,10,1,0,1.3,857.0
2025-02-04 11:00,11,1,0,2.7,867.0
2025-02-04 12:00,12,1,0,3.0,887.3
2025-02-04 13:00,13,1,0,4.1,940.9
2025-02-04 14:00,14,1,0,4.2,992.9
2025-02-04 15:00,15,1,0,4.8,1017.9
2025-02-04 16:00,16,1,0,4.5,1026.1
2025-02-04 17:00,17,1,0,3.5,981.1
2025-02-04 18:00,18,1,0,2.6,918.3
2025-02-04 19:00,19,1,0,0.9,831.3
2025-02-04 20:00,20,1,0,0.1,747.4
2025-02-04 21:00,21,1,0,-0.2,671.2
2025-02-04 22:00,22,1,0,-0.9,593.0
2025-02-04 23:00,23,1,0,-1.8,536.6
2025-02-05 00:00,0,2,0,-1.8,525.4
2025-02-05 01:00,1,2,0,-3.1,562.7
2025-02-05 02:00,2,2,0,-3.1,598.7
2025-02-05 03:00,3,2,0,-3.3,667.6
2025-02-05 04:00,4,2,0,-3.4,724.3
2025-02-05 05:00,5,2,0,-2.6,773.1
2025-02-05 06:00,6,2,0,-2.7,805.5
2025-02-05 07:00,7,2,0,-1.9,811.6
2025-02-05 08:00,8,2,0,-0.7,815.5
2025-02-05 09:00,9,2,0,-0.3,818.3
2025-02-05 10:00,10,2,0,0.6,841.9
2025-02-05 11:00,11,2,0,2.0,857.2
2025-02-05 12:00,12,2,0,3.4,896.3
2025-02-05 13:00,13,2,0,3.5,942.7
2025-02-05 14:00,14,2,0,4.5,970.4
2025-02-05 15:00,15,2,0,4.5,989.7
2025-02-05 16:00,16,2,0,4.4,991.6
2025-02-05 17:00,17,2,0,3.7,964.3
2025-02-05 18:00,18,2,0,3.6,908.4
2025-02-05 19:00,19,2,0,2.3,819.7
2025-02-05 20:00,20,2,0,1.6,726.8
2025-02-05 21:00,21,2,0,0.8,640.4
2025-02-05 22:00,22,2,0,0.2,540.0
2025-02-05 23:00,23,2,0,-1.4,505.4
2025-02-06 00:00,0,3,0,-1.7,483.3
2025-02-06 01:00,1,3,0,-2.3,517.0
2025-02-06 02:00,2,3,0,-1.8,552.0
2025-02-06 03:00,3,3,0,-2.2,623.7
2025-02-06 04:00,4,3,0,-2.4,688.3
2025-02-06 05:00,5,3,0,-2.0,729.1
2025-02-06 06:00,6,3,0,-1.6,764.4
2025-02-06 07:00,7,3,0,-0.8,796.8
2025-02-06 08:00,8,3,0,-0.6,813.3
2025-02-06 09:00,9,3,0,-0.8,837.3
2025-02-06 10:00,10,3,0,-0.6,851.0
2025-02-06 11:00,11,3,0,0.1,866.9
2025-02-06 12:00,12,3,0,1.3,901.9
2025-02-06 13:00,13,3,0,1.8,947.4
2025-02-06 14:00,14,3,0,1.7,982.9
2025-02-06 15:00,15,3,0,1.9,1016.1
2025-02-06 16:00,16,3,0,1.9,1015.2
2025-02-06 17:00,17,3,0,3.2,980.8
2025-02-06 18:00,18,3,0,3.4,923.6
2025-02-06 19:00,19,3,0,2.7,851.2
2025-02-06 20:00,20,3,0,0.9,772.1
2025-02-06 21:00,21,3,0,-0.2,680.8
2025-02-06 22:00,22,3,0,-1.4,602.9
2025-02-06 23:00,23,3,0,-2.0,536.1
2025-02-07 00:00,0,4,0,-1.4,526.7
2025-02-07 01:00,1,4,0,-2.1,547.9
2025-02-07 02:00,2,4,0,-3.7,592.3
2025-02-07 03:00,3,4,0,-3.8,657.6
2025-02-07 04:00,4,4,0,-4.7,723.8
2025-02-07 05:00,5,4,0,-3.7,775.2
2025-02-07 06:00,6,4,0,-2.4,796.7
2025-02-07 07:00,7,4,0,-1.3,809.3
2025-02-07 08:00,8,4,0,-1.2,818.0
2025-02-07 09:00,9,4,0,-0.2,823.0
2025-02-07 10:00,10,4,0,1.6,827.9
2025-02-07 11:00,11,4,0,2.0,860.2
2025-02-07 12:00,12,4,0,2.5,904.3
2025-02-07 13:00,13,4,0,3.3,937.4
2025-02-07 14:00,14,4,0,4.1,947.5
2025-02-07 15:00,15,4,0,4.3,1003.4
2025-02-07 16:00,16,4,0,4.4,995.0
2025-02-07 17:00,17,4,0,4.2,976.8
2025-02-07 18:00,18,4,0,3.2,914.3
2025-02-07 19:00,19,4,0,2.4,825.2
2025-02-07 20:00,20,4,0,1.6,717.8
2025-02-07 21:00,21,4,0,-0.1,640.8
2025-02-07 22:00,22,4,0,-0.9,579.9
2025-02-07 23:00,23,4,0,-1.8,521.2
2025-02-08 00:00,0,5,0,-2.3,471.8
2025-02-08 01:00,1,5,0,-2.7,482.1
2025-02-08 02:00,2,5,0,-3.7,542.9
2025-02-08 03:00,3,5,0,-4.5,584.8
2025-02-08 04:00,4,5,0,-4.2,644.3
2025-02-08 05:00,5,5,0,-3.8,695.3
2025-02-08 06:00,6,5,0,-3.0,740.5
2025-02-08 07:00,7,5,0,-2.5,754.5
2025-02-08 08:00,8,5,0,-2.2,774.9
2025-02-08 09:00,9,5,0,-1.0,784.2
2025-02-08 10:00,10,5,0,0.1,781.9
2025-02-08 11:00,11,5,0,1.5,806.4
2025-02-08 12:00,12,5,0,3.0,824.9
2025-02-08 13:00,13,5,0,4.4,855.9
2025-02-08 14:00,14,5,0,5.4,863.5
2025-02-08 15:00,15,5,0,4.9,892.2
2025-02-08 16:00,16,5,0,3.6,899.1
2025-02-08 17:00,17,5,0,2.8,863.7
2025-02-08 18:00,18,5,0,1.5,809.6
2025-02-08 19:00,19,5,0,0.0,753.7
2025-02-08 20:00,20,5,0,-0.5,663.1
2025-02-08 21:00,21,5,0,-2.4,594.6
2025-02-08 22:00,22,5,0,-2.7,536.5
2025-02-08 23:00,23,5,0,-3.0,489.3
2025-02-09 00:00,0,6,0,-2.1,455.1
2025-02-09 01:00,1,6,0,-2.0,476.4
2025-02-09 02:00,2,6,0,-1.2,511.6
2025-02-09 03:00,3,6,0,-1.7,546.3
2025-02-09 04:00,4,6,0,-2.0,610.7
2025-02-09 05:00,5,6,0,-1.1,670.4
2025-02-09 06:00,6,6,0,-1.2,674.5
2025-02-09 07:00,7,6,0,0.3,698.1
2025-02-09 08:00,8,6,0,1.0,712.5
2025-02-09 09:00,9,6,0,0.9,720.8
2025-02-09 10:00,10,6,0,3.0,710.0
2025-02-09 11:00,11,6,0,3.3,738.4
2025-02-09 12:00,12,6,0,5.7,755.0
2025-02-09 13:00,13,6,0,5.4,802.4
2025-02-09 14:00,14,6,0,5.2,823.8
2025-02-09 15:00,15,6,0,5.5,853.9
2025-02-09 16:00,16,6,0,5.4,837.1
2025-02-09 17:00,17,6,0,4.0,822.8
2025-02-09 18:00,18,6,0,3.5,787.6
2025-02-09 19:00,19,6,0,2.8,723.6
2025-02-09 20:00,20,6,0,2.1,642.5
2025-02-09 21:00,21,6,0,0.1,566.6
2025-02-09 22:00,22,6,0,-1.2,496.9
2025-02-09 23:00,23,6,0,-2.2,462.6
2025-02-10 00:00,0,0,0,-2.4,513.6
2025-02-10 01:00,1,0,0,-2.9,528.7
2025-02-10 02:00,2,0,0,-3.5,589.0
2025-02-10 03:00,3,0,0,-3.9,645.9
2025-02-10 04:00,4,0,0,-2.8,692.7
2025-02-10 05:00,5,0,0,-2.9,743.8
2025-02-10 06:00,6,0,0,-2.0,787.0
2025-02-10 07:00,7,0,0,-2.5,817.6
2025-02-10 08:00,8,0,0,-0.4,816.1
2025-02-10 09:00,9,0,0,0.9,831.2
2025-02-10 10:00,10,0,0,0.9,842.8
2025-02-10 11:00,11,0,0,2.3,866.5
2025-02-10 12:00,12,0,0,4.0,903.6
2025-02-10 13:00,13,0,0,5.1,939.0
2025-02-10 14:00,14,0,0,5.6,972.7
2025-02-10 15:00,15,0,0,6.2,991.0
2025-02-10 16:00,16,0,0,5.6,996.2
2025-02-10 17:00,17,0,0,5.1,966.6
2025-02-10 18:00,18,0,0,4.2,922.3
2025-02-10 19:00,19,0,0,3.4,834.4
2025-02-10 20:00,20,0,0,1.8,737.2
2025-02-10 21:00,21,0,0,1.7,642.2
2025-02-10 22:00,22,0,0,0.6,581.7
2025-02-10 23:00,23,0,0,-1.1,534.2
2025-02-11 00:00,0,1,0,-1.9,545.2
2025-02-11 01:00,1,1,0,-2.3,541.8
2025-02-11 02:00,2,1,0,-2.7,588.0
2025-02-11 03:00,3,1,0,-2.1,642.8
2025-02-11 04:00,4,1,0,-2.2,704.6
2025-02-11 05:00,5,1,0,-2.3,751.8
2025-02-11 06:00,6,1,0,-1.3,788.2
2025-02-11 07:00,7,1,0,0.3,801.2
2025-02-11 08:00,8,1,0,0.6,824.0
2025-02-11 09:00,9,1,0,0.7,828.9
2025-02-11 10:00,10,1,0,1.4,835.5
2025-02-11 11:00,11,1,0,2.4,860.4
2025-02-11 12:00,12,1,0,2.6,908.1
2025-02-11 13:00,13,1,0,3.4,923.4
2025-02-11 14:00,14,1,0,3.3,964.9
2025-02-11 15:00,15,1,0,4.1,979.5
2025-02-11 16:00,16,1,0,3.3,1004.0
2025-02-11 17:00,17,1,0,2.4,975.1
2025-02-11 18:00,18,1,0,1.9,921.5
2025-02-11 19:00,19,1,0,1.5,839.1
2025-02-11 20:00,20,1,0,1.2,748.1
2025-02-11 21:00,21,1,0,-0.2,659.1
2025-02-11 22:00,22,1,0,-1.2,575.0
2025-02-11 23:00,23,1,0,-1.8,527.8
2025-02-12 00:00,0,2,0,-1.7,522.6
2025-02-12 01:00,1,2,0,-2.8,532.7
2025-02-12 02:00,2,2,0,-3.9,610.1
2025-02-12 03:00,3,2,0,-3.7,653.6
2025-02-12 04:00,4,2,0,-3.7,708.0
2025-02-12 05:00,5,2,0,-2.5,741.6
2025-02-12 06:00,6,2,0,-1.8,769.8
2025-02-12 07:00,7,2,0,-0.8,796.1
2025-02-12 08:00,8,2,0,-0.3,816.7
2025-02-12 09:00,9,2,0,1.0,812.3
2025-02-12 10:00,10,2,0,2.8,816.1
2025-02-12 11:00,11,2,0,3.6,847.8
2025-02-12 12:00,12,2,0,3.7,881.5
2025-02-12 13:00,13,2,0,4.9,910.7
2025-02-12 14:00,14,2,0,5.1,943.6
2025-02-12 15:00,15,2,0,5.3,985.7
2025-02-12 16:00,16,2,0,4.7,987.7
2025-02-12 17:00,17,2,0,4.9,960.5
2025-02-12 18:00,18,2,0,3.8,912.7
2025-02-12 19:00,19,2,0,2.7,820.3
2025-02-12 20:00,20,2,0,1.8,700.9
2025-02-12 21:00,21,2,0,0.6,622.4
2025-02-12 22:00,22,2,0,-1.7,563.9
2025-02-12 23:00,23,2,0,-2.4,502.3
2025-02-13 00:00,0,3,0,-3.8,507.7
2025-02-13 01:00,1,3,0,-4.2,536.6
2025-02-13 02:00,2,3,0,-4.7,587.1
2025-02-13 03:00,3,3,0,-4.9,629.4
2025-02-13 04:00,4,3,0,-5.1,699.5
2025-02-13 05:00,5,3,0,-5.3,760.8
2025-02-13 06:00,6,3,0,-4.4,791.6
2025-02-13 07:00,7,3,0,-3.4,804.8
2025-02-13 08:00,8,3,0,-1.7,811.9
2025-02-13 09:00,9,3,0,-0.3,850.1
2025-02-13 10:00,10,3,0,0.4,861.7
2025-02-13 11:00,11,3,0,2.1,884.7
2025-02-13 12:00,12,3,0,4.3,897.1
2025-02-13 13:00,13,3,0,5.3,922.0
2025-02-13 14:00,14,3,0,5.6,964.2
2025-02-13 15:00,15,3,0,5.2,989.5
2025-02-13 16:00,16,3,0,5.1,978.7
2025-02-13 17:00,17,3,0,3.8,961.3
2025-02-13 18:00,18,3,0,3.7,908.4
2025-02-13 19:00,19,3,0,2.7,823.5
2025-02-13 20:00,20,3,0,1.4,736.8
2025-02-13 21:00,21,3,0,0.5,654.7
2025-02-13 22:00,22,3,0,-1.2,583.3
2025-02-13 23:00,23,3,0,-3.2,553.4
2025-02-14 00:00,0,4,0,-4.1,541.9
2025-02-14 01:00,1,4,0,-3.9,564.0
2025-02-14 02:00,2,4,0,-4.8,596.1
2025-02-14 03:00,3,4,0,-4.3,644.5
2025-02-14 04:00,4,4,0,-5.3,719.4
2025-02-14 05:00,5,4,0,-4.8,772.6
2025-02-14 06:00,6,4,0,-3.8,816.8
2025-02-14 07:00,7,4,0,-1.8,836.8
2025-02-14 08:00,8,4,0,-1.9,856.2
2025-02-14 09:00,9,4,0,-0.8,854.9
2025-02-14 10:00,10,4,0,-0.2,863.1
2025-02-14 11:00,11,4,0,1.0,884.1
2025-02-14 12:00,12,4,0,1.5,926.4
2025-02-14 13:00,13,4,0,2.3,956.8
2025-02-14 14:00,14,4,0,2.3,1000.9
2025-02-14 15:00,15,4,0,2.2,1019.3
2025-02-14 16:00,16,4,0,2.4,1009.9
2025-02-14 17:00,17,4,0,3.0,967.5
2025-02-14 18:00,18,4,0,2.6,898.6
2025-02-14 19:00,19,4,0,1.8,809.5
2025-02-14 20:00,20,4,0,0.6,705.6
2025-02-14 21:00,21,4,0,0.6,615.8
2025-02-14 22:00,22,4,0,-1.6,547.6
2025-02-14 23:00,23,4,0,-3.7,503.2
2025-02-15 00:00,0,5,0,-4.8,470.6
2025-02-15 01:00,1,5,0,-5.1,482.2
2025-02-15 02:00,2,5,0,-4.8,505.3
2025-02-15 03:00,3,5,0,-4.5,580.4
2025-02-15 04:00,4,5,0,-3.9,629.9
2025-02-15 05:00,5,5,0,-3.3,675.0
2025-02-15 06:00,6,5,0,-2.9,704.3
2025-02-15 07:00,7,5,0,-2.7,703.9
2025-02-15 08:00,8,5,0,-1.4,729.3
2025-02-15 09:00,9,5,0,-0.9,724.4
2025-02-15 10:00,10,5,0,0.5,749.9
2025-02-15 11:00,11,5,0,1.9,751.0
2025-02-15 12:00,12,5,0,2.4,765.9
2025-02-15 13:00,13,5,0,2.9,827.3
2025-02-15 14:00,14,5,0,3.0,869.9
2025-02-15 15:00,15,5,0,3.6,897.1
2025-02-15 16:00,16,5,0,3.6,914.6
2025-02-15 17:00,17,5,0,2.9,896.6
